,ID,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_OPENEYE_CAN_SMILES,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_TOTAL_CHARGE,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099,mol2vec-100,mol2vec-101,mol2vec-102,mol2vec-103,mol2vec-104,mol2vec-105,mol2vec-106,mol2vec-107,mol2vec-108,mol2vec-109,mol2vec-110,mol2vec-111,mol2vec-112,mol2vec-113,mol2vec-114,mol2vec-115,mol2vec-116,mol2vec-117,mol2vec-118,mol2vec-119,mol2vec-120,mol2vec-121,mol2vec-122,mol2vec-123,mol2vec-124,mol2vec-125,mol2vec-126,mol2vec-127,mol2vec-128,mol2vec-129,mol2vec-130,mol2vec-131,mol2vec-132,mol2vec-133,mol2vec-134,mol2vec-135,mol2vec-136,mol2vec-137,mol2vec-138,mol2vec-139,mol2vec-140,mol2vec-141,mol2vec-142,mol2vec-143,mol2vec-144,mol2vec-145,mol2vec-146,mol2vec-147,mol2vec-148,mol2vec-149,mol2vec-150,mol2vec-151,mol2vec-152,mol2vec-153,mol2vec-154,mol2vec-155,mol2vec-156,mol2vec-157,mol2vec-158,mol2vec-159,mol2vec-160,mol2vec-161,mol2vec-162,mol2vec-163,mol2vec-164,mol2vec-165,mol2vec-166,mol2vec-167,mol2vec-168,mol2vec-169,mol2vec-170,mol2vec-171,mol2vec-172,mol2vec-173,mol2vec-174,mol2vec-175,mol2vec-176,mol2vec-177,mol2vec-178,mol2vec-179,mol2vec-180,mol2vec-181,mol2vec-182,mol2vec-183,mol2vec-184,mol2vec-185,mol2vec-186,mol2vec-187,mol2vec-188,mol2vec-189,mol2vec-190,mol2vec-191,mol2vec-192,mol2vec-193,mol2vec-194,mol2vec-195,mol2vec-196,mol2vec-197,mol2vec-198,mol2vec-199,mol2vec-200,mol2vec-201,mol2vec-202,mol2vec-203,mol2vec-204,mol2vec-205,mol2vec-206,mol2vec-207,mol2vec-208,mol2vec-209,mol2vec-210,mol2vec-211,mol2vec-212,mol2vec-213,mol2vec-214,mol2vec-215,mol2vec-216,mol2vec-217,mol2vec-218,mol2vec-219,mol2vec-220,mol2vec-221,mol2vec-222,mol2vec-223,mol2vec-224,mol2vec-225,mol2vec-226,mol2vec-227,mol2vec-228,mol2vec-229,mol2vec-230,mol2vec-231,mol2vec-232,mol2vec-233,mol2vec-234,mol2vec-235,mol2vec-236,mol2vec-237,mol2vec-238,mol2vec-239,mol2vec-240,mol2vec-241,mol2vec-242,mol2vec-243,mol2vec-244,mol2vec-245,mol2vec-246,mol2vec-247,mol2vec-248,mol2vec-249,mol2vec-250,mol2vec-251,mol2vec-252,mol2vec-253,mol2vec-254,mol2vec-255,mol2vec-256,mol2vec-257,mol2vec-258,mol2vec-259,mol2vec-260,mol2vec-261,mol2vec-262,mol2vec-263,mol2vec-264,mol2vec-265,mol2vec-266,mol2vec-267,mol2vec-268,mol2vec-269,mol2vec-270,mol2vec-271,mol2vec-272,mol2vec-273,mol2vec-274,mol2vec-275,mol2vec-276,mol2vec-277,mol2vec-278,mol2vec-279,mol2vec-280,mol2vec-281,mol2vec-282,mol2vec-283,mol2vec-284,mol2vec-285,mol2vec-286,mol2vec-287,mol2vec-288,mol2vec-289,mol2vec-290,mol2vec-291,mol2vec-292,mol2vec-293,mol2vec-294,mol2vec-295,mol2vec-296,mol2vec-297,mol2vec-298,mol2vec-299
0,16760621,0,0,"10  14  8
10  17  8
11  12  8
12  15  8
13  15  8
16  19  8
17  20  8
19  20  8
4  14  8
4  9  8
7  11  8
7  8  8
7  9  8
8  10  8
8  16  8
9  13  8",0,0,438,3,3,3,AAADceB7MAAEAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACxQAAAHgAQAAAADAjBmAQywIPAAACIAiVSUACCAAAlAgAIiAGIZMgIYDLAlbGUIQhglADIyYcYicCegACAQAASAAAAAQCAACQAAAAAAAAAAA==,-1,61.4,2,1,16760621,"1
5
255",331.108754,23,0,2-(dimethylamino)-N-(6-oxo-5H-phenanthridin-2-yl)acetamide;hydrochloride,"InChI=1S/C17H17N3O2.ClH/c1-20(2)10-16(21)18-11-7-8-15-14(9-11)12-5-3-4-6-13(12)17(22)19-15;/h3-9H,10H2,1-2H3,(H,18,21)(H,19,22);1H",RURAZZMDMNRXMI-UHFFFAOYSA-N,2-(dimethylamino)-N-(6-oxo-5H-phenanthridin-2-yl)acetamide;hydrochloride,2-(dimethylamino)-<I>N</I>-(6-oxo-5<I>H</I>-phenanthridin-2-yl)acetamide;hydrochloride,2-(dimethylamino)-N-(6-oxo-5H-phenanthridin-2-yl)acetamide;hydrochloride,2-(dimethylamino)-N-(6-oxidanylidene-5H-phenanthridin-2-yl)ethanamide;hydrochloride,2-(dimethylamino)-N-(6-keto-5H-phenanthridin-2-yl)acetamide;hydrochloride,C17H18ClN3O2,331.8,331.108754,CN(C)CC(=O)NC1=CC2=C(C=C1)NC(=O)C3=CC=CC=C32.Cl,CN(C)CC(=O)NC1=CC2=C(C=C1)NC(=O)C3=CC=CC=C32.Cl,0,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,1.5625134,-2.1022596,-2.3239722,5.715301,-0.065016925,0.48580858,-8.253461,1.1483768,7.19653,2.8985755,-4.004715,0.37745625,-7.292229,0.67485344,-6.4264965,0.4890865,5.521617,-4.6800985,-4.0190845,5.4160924,1.0972263,5.9727,15.406984,5.021095,-6.3290544,-0.75659496,-1.5312004,-9.624677,1.290855,1.5356913,9.609092,-6.54426,-3.3085868,-6.340328,3.3078427,2.1765828,0.2526027,0.80145913,7.9311047,5.002191,-1.6100191,-0.9119245,-4.4123864,-1.0712749,-10.543158,3.8937209,-0.2628228,5.9272194,-5.486906,3.108882,5.724742,-5.342813,-0.22022697,-9.505571,-4.891721,-5.6137886,-2.3424823,0.3842355,3.173137,2.6810503,1.1044126,-6.819065,-1.0856329,3.0772665,-14.394758,0.51017785,6.1791058,1.5978557,-3.4973247,0.1851722,-4.4044766,-0.19142061,6.283861,-5.4658227,-3.0020645,4.03883,-5.823881,2.8698409,-0.8194746,0.8528253,5.2082996,-2.711787,-4.6742177,-10.976074,0.7934754,-2.0207248,-4.941893,3.0751076,2.9899304,-0.21876918,6.1070623,3.092791,4.9053984,7.8288064,0.35802448,-0.9299829,4.959375,3.3121915,5.513855,2.1426435,-3.0641606,-6.187689,-5.9511404,-9.547568,5.1677666,-6.150957,-0.19162384,2.5894449,2.6557062,-4.3384147,-9.143011,1.618696,4.168023,-0.600605,3.460656,-4.7035,5.383054,7.6483774,-3.9596138,5.1172857,-9.547435,1.1833028,-3.01223,6.582608,3.242468,-8.228325,-9.76248,-0.8518936,-5.446061,0.6258865,0.5394595,0.640989,8.003004,9.806788,-3.21048,9.545662,8.9924755,0.24519026,6.969423,-4.354534,7.6291776,-0.5001379,-0.36216035,0.8395046,7.542662,5.3248715,2.5615811,0.9360347,1.5450507,6.8464966,3.0678701,0.6261645,6.0387125,-4.210214,-0.6819169,0.435255,-5.3738,-3.1767242,0.6805965,-3.7655163,-2.5714161,-1.9455194,-3.4321134,0.42750865,1.9904957,-7.2373233,-0.70515203,-1.8097954,0.5478949,3.9226985,-5.116965,-1.8136742,10.843117,-1.8690828,2.4676874,2.5867608,3.161313,-5.15073,-4.0499024,9.069863,-3.1204622,7.341974,-1.1803365,7.1125817,7.590005,-1.9295092,-3.1903715,-1.411964,-5.1430817,-5.274099,-1.4638088,0.7262502,-0.6469093,1.9926299,1.6431081,0.34035903,-3.9475095,-7.389323,-2.244178,0.8405613,1.344665,0.30146575,4.658065,0.8389837,4.151657,-2.0361674,11.024646,5.2590485,7.693122,-1.2412359,10.280314,-2.5518816,4.883343,-4.61185,2.512476,1.3114921,1.0684985,4.9313455,-6.4083376,4.1054707,0.4208008,-5.974484,-0.73487055,1.8282946,1.6241895,-2.3972888,-0.24357018,4.2558026,5.0577703,-8.308959,2.1581223,-1.2606933,-6.7658305,-7.840127,-2.6114678,-4.8516765,-2.8267384,-2.5554225,-2.854378,6.9553375,5.3202605,-0.9659864,4.965261,-0.31655675,-4.021934,4.678842,-11.806052,-6.7508082,2.8695555,-3.5570536,-13.145615,4.288384,-1.2804694,0.08926826,-8.402646,0.9777944,3.6072657,-6.3208375,5.5547757,-7.576927,-1.112643,5.1819425,3.469007,8.227513,1.2460147,-5.835138,-6.29104,2.7211335,1.7168465,-2.97931,-2.2066057,4.6920843,-1.8115555,3.9717205,0.9182582,-3.5844467,-1.3574524,-3.0324736,-0.36972392,0.35829282,-7.012178,-3.990281,-11.483203,-4.626718,0.88537014,3.3157098,-0.41766235,-1.3291733,-3.8621364,-2.2385814,0.10574399,9.442105,10.129359,1.1302866,-6.239317,-3.0595446,-3.6652691,-3.7163856,-10.552057,-1.2496386
