,ID,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_OPENEYE_CAN_SMILES,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3_AA,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099,mol2vec-100,mol2vec-101,mol2vec-102,mol2vec-103,mol2vec-104,mol2vec-105,mol2vec-106,mol2vec-107,mol2vec-108,mol2vec-109,mol2vec-110,mol2vec-111,mol2vec-112,mol2vec-113,mol2vec-114,mol2vec-115,mol2vec-116,mol2vec-117,mol2vec-118,mol2vec-119,mol2vec-120,mol2vec-121,mol2vec-122,mol2vec-123,mol2vec-124,mol2vec-125,mol2vec-126,mol2vec-127,mol2vec-128,mol2vec-129,mol2vec-130,mol2vec-131,mol2vec-132,mol2vec-133,mol2vec-134,mol2vec-135,mol2vec-136,mol2vec-137,mol2vec-138,mol2vec-139,mol2vec-140,mol2vec-141,mol2vec-142,mol2vec-143,mol2vec-144,mol2vec-145,mol2vec-146,mol2vec-147,mol2vec-148,mol2vec-149,mol2vec-150,mol2vec-151,mol2vec-152,mol2vec-153,mol2vec-154,mol2vec-155,mol2vec-156,mol2vec-157,mol2vec-158,mol2vec-159,mol2vec-160,mol2vec-161,mol2vec-162,mol2vec-163,mol2vec-164,mol2vec-165,mol2vec-166,mol2vec-167,mol2vec-168,mol2vec-169,mol2vec-170,mol2vec-171,mol2vec-172,mol2vec-173,mol2vec-174,mol2vec-175,mol2vec-176,mol2vec-177,mol2vec-178,mol2vec-179,mol2vec-180,mol2vec-181,mol2vec-182,mol2vec-183,mol2vec-184,mol2vec-185,mol2vec-186,mol2vec-187,mol2vec-188,mol2vec-189,mol2vec-190,mol2vec-191,mol2vec-192,mol2vec-193,mol2vec-194,mol2vec-195,mol2vec-196,mol2vec-197,mol2vec-198,mol2vec-199,mol2vec-200,mol2vec-201,mol2vec-202,mol2vec-203,mol2vec-204,mol2vec-205,mol2vec-206,mol2vec-207,mol2vec-208,mol2vec-209,mol2vec-210,mol2vec-211,mol2vec-212,mol2vec-213,mol2vec-214,mol2vec-215,mol2vec-216,mol2vec-217,mol2vec-218,mol2vec-219,mol2vec-220,mol2vec-221,mol2vec-222,mol2vec-223,mol2vec-224,mol2vec-225,mol2vec-226,mol2vec-227,mol2vec-228,mol2vec-229,mol2vec-230,mol2vec-231,mol2vec-232,mol2vec-233,mol2vec-234,mol2vec-235,mol2vec-236,mol2vec-237,mol2vec-238,mol2vec-239,mol2vec-240,mol2vec-241,mol2vec-242,mol2vec-243,mol2vec-244,mol2vec-245,mol2vec-246,mol2vec-247,mol2vec-248,mol2vec-249,mol2vec-250,mol2vec-251,mol2vec-252,mol2vec-253,mol2vec-254,mol2vec-255,mol2vec-256,mol2vec-257,mol2vec-258,mol2vec-259,mol2vec-260,mol2vec-261,mol2vec-262,mol2vec-263,mol2vec-264,mol2vec-265,mol2vec-266,mol2vec-267,mol2vec-268,mol2vec-269,mol2vec-270,mol2vec-271,mol2vec-272,mol2vec-273,mol2vec-274,mol2vec-275,mol2vec-276,mol2vec-277,mol2vec-278,mol2vec-279,mol2vec-280,mol2vec-281,mol2vec-282,mol2vec-283,mol2vec-284,mol2vec-285,mol2vec-286,mol2vec-287,mol2vec-288,mol2vec-289,mol2vec-290,mol2vec-291,mol2vec-292,mol2vec-293,mol2vec-294,mol2vec-295,mol2vec-296,mol2vec-297,mol2vec-298,mol2vec-299
0,5284373,12,0,"28  1  6
24  27  5
25  29  5
26  88  6
30  43  5
33  36  5
48  61  5
49  57  5
51  58  5
54  60  5
59  73  6
72  84  5",1,0,2330,12,5,15,AAADcfB//AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAADTzhgAYCAAPAAgCIACFSEAAAAAAgAAAICIGIAAgCUBYAgSAUQAAGtgCYAAMYCAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,279,1,1,5284373,"1
5
255",1201.841368,85,0,"(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,49+,50+,51+,52-/m1/s1",PMATZTZNYRCHOR-CGLBZJNRSA-N,"(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","(3<I>S</I>,6<I>S</I>,9<I>S</I>,12<I>R</I>,15<I>S</I>,18<I>S</I>,21<I>S</I>,24<I>S</I>,30<I>S</I>,33<I>S</I>)-30-ethyl-33-[(<I>E</I>,1<I>R</I>,2<I>R</I>)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methyl-hex-4-enyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-ethyl-1,4,7,10,12,15,19,25,28-nonamethyl-33-[(E,1R,2R)-2-methyl-1-oxidanyl-hex-4-enyl]-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methyl-hex-4-enyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone",C62H111N11O12,1202.6,1201.841368,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,0,7.5,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,6.9461746,-12.658343,-12.787438,12.843306,9.4466095,-20.441187,-35.105312,-7.0907145,27.975119,-15.091422,30.702597,26.469843,16.363789,12.997974,-33.259777,-21.394756,33.969894,-18.771687,-23.381802,42.07096,10.996771,32.951637,59.59333,21.53083,-18.75498,19.91885,-17.491655,-47.47078,5.5993705,-9.380887,17.044914,-10.885494,-36.652386,-6.151927,7.236158,3.2262845,10.846639,-8.066167,30.325893,9.048067,-5.7972565,-11.805106,-2.1387677,-16.456993,-25.796669,33.28686,-11.097302,32.269833,-0.24123803,-5.3459954,15.952622,-37.421577,4.953508,-19.292454,-48.29541,-21.863102,-16.70403,19.180384,4.505981,16.535229,6.466445,-3.7761881,-26.113089,2.8469117,-53.297863,11.33612,28.015795,7.3946457,-18.768356,2.1663017,-20.870861,12.286478,25.283314,-31.446537,-5.9974637,-1.9230869,-32.1858,-5.7583375,6.4344134,2.0930867,15.845373,2.0317867,-14.098373,-27.272465,15.220752,-1.9656526,-29.083385,10.562276,10.740604,13.175595,3.440205,19.170273,18.208344,-14.884013,12.165264,-2.7470047,31.39419,9.858691,25.03692,-28.304932,-26.711243,-30.913471,-38.53115,-23.024195,15.950803,-40.753445,-26.306078,13.01131,12.922825,-27.634861,-23.3025,11.764479,10.736249,-7.25295,-3.5370529,-1.5162768,25.006502,43.29308,1.4993505,7.290377,-12.952594,17.549707,-4.6034594,31.616676,14.438767,-59.88679,-34.49374,0.5111438,-19.324345,-10.843142,-12.420332,6.8724365,16.383871,47.69484,14.786927,44.53045,0.6668715,-13.7805,25.678003,-26.72009,31.847746,3.4992306,-19.316425,-14.132506,11.717945,9.445474,15.822749,-4.3664804,21.138308,27.476583,2.060843,13.431409,16.09059,-34.016956,-2.8477414,-1.6285385,-17.80871,-3.4321284,-7.7938123,-18.694284,-7.9524565,12.199134,-1.2930344,6.527069,25.28609,-24.001,3.6192746,-8.727124,-6.7039,26.023693,-19.740103,-29.896183,32.25729,10.242158,19.0868,-0.24187058,1.9669192,-1.6147691,-11.500681,28.611458,-10.851673,24.806732,-2.861554,45.92173,0.3322402,-11.588127,9.512937,2.4398205,1.2582356,-18.751154,0.5803825,-1.7238932,-14.775148,2.286613,4.751157,14.194091,-7.8207493,-33.853455,3.5567803,-3.8384945,-2.6060278,-5.2620673,22.97966,-8.5222845,2.2245476,11.957309,41.352352,21.75641,16.852556,-10.521734,48.890438,-8.323075,49.447277,-20.52159,30.462114,-7.274406,30.560848,17.837923,-16.726103,1.9979599,14.162078,-28.27432,-28.242413,4.7793074,7.534755,-22.49561,-21.30835,-11.01229,16.969387,-24.880459,0.867154,-14.612272,-16.465548,-33.214993,8.00573,-35.802734,3.619375,-14.078109,-13.467211,32.68475,19.695452,-34.393433,23.660427,-6.749477,3.2334032,31.455057,-51.611347,-11.682229,-10.7388935,1.0623676,-52.171722,21.164371,9.424355,0.5939334,-33.529922,19.555637,8.269061,-28.129648,38.427177,-28.403938,-7.3789907,11.418466,-14.744585,27.714437,-13.31292,-23.693096,-4.84798,4.845646,4.9220037,-17.940813,4.5888214,28.515224,-30.727732,-0.5551535,3.7467582,-35.383453,-12.671557,2.3790998,-12.52331,21.799644,-26.952566,-25.820126,-23.359108,-31.300518,-12.072565,18.338264,-7.4781046,-1.7064121,-17.089767,-1.5501672,3.0720305,31.525349,5.806314,-0.8715561,-38.197735,-26.261814,-12.724133,-20.764698,-57.01016,-0.9772835
