,ID,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_OPENEYE_CAN_SMILES,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099,mol2vec-100,mol2vec-101,mol2vec-102,mol2vec-103,mol2vec-104,mol2vec-105,mol2vec-106,mol2vec-107,mol2vec-108,mol2vec-109,mol2vec-110,mol2vec-111,mol2vec-112,mol2vec-113,mol2vec-114,mol2vec-115,mol2vec-116,mol2vec-117,mol2vec-118,mol2vec-119,mol2vec-120,mol2vec-121,mol2vec-122,mol2vec-123,mol2vec-124,mol2vec-125,mol2vec-126,mol2vec-127,mol2vec-128,mol2vec-129,mol2vec-130,mol2vec-131,mol2vec-132,mol2vec-133,mol2vec-134,mol2vec-135,mol2vec-136,mol2vec-137,mol2vec-138,mol2vec-139,mol2vec-140,mol2vec-141,mol2vec-142,mol2vec-143,mol2vec-144,mol2vec-145,mol2vec-146,mol2vec-147,mol2vec-148,mol2vec-149,mol2vec-150,mol2vec-151,mol2vec-152,mol2vec-153,mol2vec-154,mol2vec-155,mol2vec-156,mol2vec-157,mol2vec-158,mol2vec-159,mol2vec-160,mol2vec-161,mol2vec-162,mol2vec-163,mol2vec-164,mol2vec-165,mol2vec-166,mol2vec-167,mol2vec-168,mol2vec-169,mol2vec-170,mol2vec-171,mol2vec-172,mol2vec-173,mol2vec-174,mol2vec-175,mol2vec-176,mol2vec-177,mol2vec-178,mol2vec-179,mol2vec-180,mol2vec-181,mol2vec-182,mol2vec-183,mol2vec-184,mol2vec-185,mol2vec-186,mol2vec-187,mol2vec-188,mol2vec-189,mol2vec-190,mol2vec-191,mol2vec-192,mol2vec-193,mol2vec-194,mol2vec-195,mol2vec-196,mol2vec-197,mol2vec-198,mol2vec-199,mol2vec-200,mol2vec-201,mol2vec-202,mol2vec-203,mol2vec-204,mol2vec-205,mol2vec-206,mol2vec-207,mol2vec-208,mol2vec-209,mol2vec-210,mol2vec-211,mol2vec-212,mol2vec-213,mol2vec-214,mol2vec-215,mol2vec-216,mol2vec-217,mol2vec-218,mol2vec-219,mol2vec-220,mol2vec-221,mol2vec-222,mol2vec-223,mol2vec-224,mol2vec-225,mol2vec-226,mol2vec-227,mol2vec-228,mol2vec-229,mol2vec-230,mol2vec-231,mol2vec-232,mol2vec-233,mol2vec-234,mol2vec-235,mol2vec-236,mol2vec-237,mol2vec-238,mol2vec-239,mol2vec-240,mol2vec-241,mol2vec-242,mol2vec-243,mol2vec-244,mol2vec-245,mol2vec-246,mol2vec-247,mol2vec-248,mol2vec-249,mol2vec-250,mol2vec-251,mol2vec-252,mol2vec-253,mol2vec-254,mol2vec-255,mol2vec-256,mol2vec-257,mol2vec-258,mol2vec-259,mol2vec-260,mol2vec-261,mol2vec-262,mol2vec-263,mol2vec-264,mol2vec-265,mol2vec-266,mol2vec-267,mol2vec-268,mol2vec-269,mol2vec-270,mol2vec-271,mol2vec-272,mol2vec-273,mol2vec-274,mol2vec-275,mol2vec-276,mol2vec-277,mol2vec-278,mol2vec-279,mol2vec-280,mol2vec-281,mol2vec-282,mol2vec-283,mol2vec-284,mol2vec-285,mol2vec-286,mol2vec-287,mol2vec-288,mol2vec-289,mol2vec-290,mol2vec-291,mol2vec-292,mol2vec-293,mol2vec-294,mol2vec-295,mol2vec-296,mol2vec-297,mol2vec-298,mol2vec-299
0,4362,0,0,0,0,166,2,0,1,AAADcYBiMAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAHgAAAAAACADBgAQCAAMAAACIACFSEACAAAAAAAAICAAIAEAAAAAAAAAAAAAABiCAAYAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,37.4,1,1,4362,"1
5
255",125.047678,9,0,"1-ethylpyrrole-2,5-dione","InChI=1S/C6H7NO2/c1-2-7-5(8)3-4-6(7)9/h3-4H,2H2,1H3",HDFGOPSGAURCEO-UHFFFAOYSA-N,"1-ethylpyrrole-2,5-dione","1-ethylpyrrole-2,5-dione","1-ethylpyrrole-2,5-dione","1-ethylpyrrole-2,5-dione","1-ethyl-3-pyrroline-2,5-quinone",C6H7NO2,125.13,125.047678,CCN1C(=O)C=CC1=O,CCN1C(=O)C=CC1=O,0,0.9,CCN1C(=O)C=CC1=O,0.62572086,-1.7133622,-2.726484,1.1843138,-0.3835184,-1.2991848,-4.5128064,1.3255265,1.4506825,-0.039751656,1.5651674,0.3366826,-2.880453,1.4157449,-1.160589,-1.6600654,3.2551873,0.08594674,-1.8708943,4.9054036,2.2540262,2.5090766,4.775121,4.175358,-2.4366677,-0.35949498,-2.560825,-3.3745692,1.9338579,0.9984879,1.8679785,-0.6365939,-1.6089493,-1.5260273,3.4322364,1.145056,-0.40052456,0.39595032,1.7851497,2.2777078,-1.8436826,0.27508703,-0.36345917,-1.5974185,-3.5714397,2.70292,0.8193215,3.45675,-1.1114401,0.6136802,0.9457955,-2.7987535,0.92109907,-0.6542738,-5.8543243,0.48146927,-2.216102,1.0306436,-0.0014486164,-0.69529915,-0.39050978,-3.1401758,-1.0505874,1.16216,-4.8237424,-0.18807672,2.4370453,0.31951678,-1.7777097,-0.24060625,-2.9658344,1.2947242,2.9448197,-3.837088,-0.079653814,0.7733153,0.6644064,0.9896952,-0.7225378,1.4263333,1.7740678,-1.419708,-3.1960275,-3.3475811,1.4681906,0.87580884,-3.3291407,1.20818,2.380368,1.8657007,1.1647297,1.2241143,0.3361279,-0.21872598,-0.07661329,-0.23344609,1.5086857,2.025034,0.27275997,-0.88290983,-1.9126934,-3.5974748,-2.369249,-0.12311554,-0.5580225,-4.617003,-1.3750535,1.889023,2.1137676,-2.7692766,-1.5024716,1.9877559,0.2738115,-0.25209162,0.7597226,-2.1982749,1.4905057,3.695968,0.144986,-1.7857771,-2.5248444,2.2686107,0.60927165,2.852644,2.069061,-4.9455037,-4.3367457,-1.1951389,-0.76249784,-0.5916349,-0.10470624,0.7779735,4.205675,4.2484283,0.82964176,4.292626,2.5204513,-0.7945095,1.9670756,-2.4422696,2.0136693,0.34390783,0.30624038,0.7675518,2.298455,2.5950725,-0.4449282,1.4566228,1.1895243,3.9870863,1.0488503,1.8545291,1.1123261,-2.0330775,0.07730617,1.041533,-2.8177385,-1.6316156,0.8938641,-1.5228522,-1.9698387,0.28095865,-0.7076111,-0.40400788,2.132745,-1.3969504,1.3931589,-0.7153906,-0.7118579,1.3163658,-1.3033624,-0.43288314,2.7437484,-0.71915394,-0.4189558,-0.012512594,0.09074917,-0.64092094,-3.3077178,4.3002825,-2.7340932,2.1028767,-0.8014356,4.561876,2.6773305,-0.9699284,1.5070088,0.3301424,0.08704019,-1.8810703,-2.1161819,2.3864238,-0.8169599,-0.14015049,0.34372407,0.5521576,-3.6980095,-2.3355594,0.73102707,-0.39703524,0.9509692,0.44723567,2.2412918,-0.11067842,0.46870556,0.38247204,2.8087466,1.8201658,2.1443622,-1.0078223,3.7282572,-0.94856584,3.2077248,-0.112839445,1.1921906,1.0689692,2.1231513,3.1147423,-1.4707433,1.2149993,0.82358253,-2.7319348,-0.4762181,-0.28169802,0.67517585,-3.4419975,-1.5389707,0.30541345,2.2518218,-2.178998,-0.03397943,-0.2948502,-1.271427,-2.9631438,1.2652533,-1.9592984,1.1851684,-1.006111,-2.4400427,3.986586,-1.1612766,-1.2020963,1.8494399,0.3815539,-1.4904809,3.564919,-3.3371215,-2.46964,-1.8417003,-5.567072,-4.217705,-0.061556786,0.56364524,1.1316463,-2.045508,2.0904813,0.34107932,-4.27599,2.7450523,-1.6727707,-2.0160747,2.158011,1.1478441,1.7850261,0.7691232,-2.203297,-2.2994483,0.3197242,0.756718,-0.9884098,-0.2410543,1.2734493,-0.89459264,-0.42551833,-0.6515231,-1.6620668,-0.52627623,0.61156315,-1.2284557,0.23910582,-3.280274,-1.5266607,-3.0049052,-3.7268145,-0.6790848,0.6964441,-1.9802485,1.3984325,-2.2944243,0.36413252,-0.10272783,4.565803,1.8675351,0.54091126,-5.0241027,-0.8328643,-0.7487378,-2.3290188,-4.4265075,-0.88485134
