,ID,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_OPENEYE_CAN_SMILES,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099,mol2vec-100,mol2vec-101,mol2vec-102,mol2vec-103,mol2vec-104,mol2vec-105,mol2vec-106,mol2vec-107,mol2vec-108,mol2vec-109,mol2vec-110,mol2vec-111,mol2vec-112,mol2vec-113,mol2vec-114,mol2vec-115,mol2vec-116,mol2vec-117,mol2vec-118,mol2vec-119,mol2vec-120,mol2vec-121,mol2vec-122,mol2vec-123,mol2vec-124,mol2vec-125,mol2vec-126,mol2vec-127,mol2vec-128,mol2vec-129,mol2vec-130,mol2vec-131,mol2vec-132,mol2vec-133,mol2vec-134,mol2vec-135,mol2vec-136,mol2vec-137,mol2vec-138,mol2vec-139,mol2vec-140,mol2vec-141,mol2vec-142,mol2vec-143,mol2vec-144,mol2vec-145,mol2vec-146,mol2vec-147,mol2vec-148,mol2vec-149,mol2vec-150,mol2vec-151,mol2vec-152,mol2vec-153,mol2vec-154,mol2vec-155,mol2vec-156,mol2vec-157,mol2vec-158,mol2vec-159,mol2vec-160,mol2vec-161,mol2vec-162,mol2vec-163,mol2vec-164,mol2vec-165,mol2vec-166,mol2vec-167,mol2vec-168,mol2vec-169,mol2vec-170,mol2vec-171,mol2vec-172,mol2vec-173,mol2vec-174,mol2vec-175,mol2vec-176,mol2vec-177,mol2vec-178,mol2vec-179,mol2vec-180,mol2vec-181,mol2vec-182,mol2vec-183,mol2vec-184,mol2vec-185,mol2vec-186,mol2vec-187,mol2vec-188,mol2vec-189,mol2vec-190,mol2vec-191,mol2vec-192,mol2vec-193,mol2vec-194,mol2vec-195,mol2vec-196,mol2vec-197,mol2vec-198,mol2vec-199,mol2vec-200,mol2vec-201,mol2vec-202,mol2vec-203,mol2vec-204,mol2vec-205,mol2vec-206,mol2vec-207,mol2vec-208,mol2vec-209,mol2vec-210,mol2vec-211,mol2vec-212,mol2vec-213,mol2vec-214,mol2vec-215,mol2vec-216,mol2vec-217,mol2vec-218,mol2vec-219,mol2vec-220,mol2vec-221,mol2vec-222,mol2vec-223,mol2vec-224,mol2vec-225,mol2vec-226,mol2vec-227,mol2vec-228,mol2vec-229,mol2vec-230,mol2vec-231,mol2vec-232,mol2vec-233,mol2vec-234,mol2vec-235,mol2vec-236,mol2vec-237,mol2vec-238,mol2vec-239,mol2vec-240,mol2vec-241,mol2vec-242,mol2vec-243,mol2vec-244,mol2vec-245,mol2vec-246,mol2vec-247,mol2vec-248,mol2vec-249,mol2vec-250,mol2vec-251,mol2vec-252,mol2vec-253,mol2vec-254,mol2vec-255,mol2vec-256,mol2vec-257,mol2vec-258,mol2vec-259,mol2vec-260,mol2vec-261,mol2vec-262,mol2vec-263,mol2vec-264,mol2vec-265,mol2vec-266,mol2vec-267,mol2vec-268,mol2vec-269,mol2vec-270,mol2vec-271,mol2vec-272,mol2vec-273,mol2vec-274,mol2vec-275,mol2vec-276,mol2vec-277,mol2vec-278,mol2vec-279,mol2vec-280,mol2vec-281,mol2vec-282,mol2vec-283,mol2vec-284,mol2vec-285,mol2vec-286,mol2vec-287,mol2vec-288,mol2vec-289,mol2vec-290,mol2vec-291,mol2vec-292,mol2vec-293,mol2vec-294,mol2vec-295,mol2vec-296,mol2vec-297,mol2vec-298,mol2vec-299
0,6197,4,0,"9  1  6
10  16  6
6  21  5
7  15  5",0,0,404,4,2,3,AAADceByOAAAAAAAAAAAAAAAAAAAAAAAAAA8QAAAAAAAAAAAAAAAHgAQCAAADRShgAICAALAAgAIAIEQEAAAAAAAAAAAAAEAAAAAEBYAgAAEQAAENCCAAAGY3+LOAAAAAAAAAAAAAAQAAAAAAAAAAAAAAA==,-1,83.5,1,1,6197,"1
5
255",281.162708,20,0,"4-[(2R)-2-[(1S,3S,5S)-3,5-dimethyl-2-oxocyclohexyl]-2-hydroxyethyl]piperidine-2,6-dione","InChI=1S/C15H23NO4/c1-8-3-9(2)15(20)11(4-8)12(17)5-10-6-13(18)16-14(19)7-10/h8-12,17H,3-7H2,1-2H3,(H,16,18,19)/t8-,9-,11-,12+/m0/s1",YPHMISFOHDHNIV-FSZOTQKASA-N,"4-[(2R)-2-[(1S,3S,5S)-3,5-dimethyl-2-oxocyclohexyl]-2-hydroxyethyl]piperidine-2,6-dione","4-[(2<I>R</I>)-2-[(1<I>S</I>,3<I>S</I>,5<I>S</I>)-3,5-dimethyl-2-oxocyclohexyl]-2-hydroxyethyl]piperidine-2,6-dione","4-[(2R)-2-[(1S,3S,5S)-3,5-dimethyl-2-oxo-cyclohexyl]-2-hydroxy-ethyl]piperidine-2,6-dione","4-[(2R)-2-[(1S,3S,5S)-3,5-dimethyl-2-oxidanylidene-cyclohexyl]-2-oxidanyl-ethyl]piperidine-2,6-dione","4-[(2R)-2-hydroxy-2-[(1S,3S,5S)-2-keto-3,5-dimethyl-cyclohexyl]ethyl]piperidine-2,6-quinone",C15H23NO4,281.35,281.162708,CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)O)C,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,0,0.5,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,1.3656869,-4.091265,-1.5887079,2.1352394,-0.6820302,-4.0749907,-6.82349,2.0066743,3.4125998,-3.6182132,4.015767,4.8265014,-0.72076565,3.479859,-5.240429,-5.1282377,5.4221635,-4.398346,-7.1599927,7.775653,4.543672,3.3063097,12.060987,7.0637326,-6.645709,1.837214,-4.896327,-9.029009,0.9955808,-1.857975,2.6518233,-1.2180959,-8.887559,0.18965763,2.2377818,3.5725656,-0.568609,-2.826356,9.017648,4.443247,0.53994226,-2.4506936,-0.6644705,-4.8638763,-6.9922795,7.584012,-0.31799126,6.040732,-3.7117898,1.4112546,-0.4297701,-6.7107115,-1.52983,-1.0918126,-10.852713,-8.665017,-7.14902,3.197439,6.1428466,5.4533043,-2.837396,-2.960597,-6.040765,1.9218329,-13.3686285,-0.63463616,5.670924,-1.4279618,-6.398655,-0.4012829,-4.9580407,3.7299953,7.2418637,-5.4013324,-1.8175261,-1.2790639,-6.1615,-0.36205083,-0.6533455,1.3774204,4.498169,0.024597332,-1.1691781,-9.095236,3.2228932,0.28412104,-5.360497,5.858539,4.4073505,-1.0714408,-0.69687665,5.2327952,0.78067636,-1.829269,5.0202603,-2.262298,2.2022939,5.1191897,4.576965,-2.2064383,-3.880935,-5.533015,-2.5389347,-5.7285995,2.932512,-6.777523,-2.9968386,5.88761,2.1463456,-4.5089602,-4.925023,2.776935,-0.02890551,-2.5924025,-3.5843968,-1.3552128,6.217715,8.602664,-2.20276,0.7418228,-3.5178008,4.992649,2.1549203,7.5579576,3.9191175,-10.7561455,-6.3832326,-1.5559609,-6.351413,-2.7472923,-0.808442,4.679517,3.943406,7.543871,2.5972612,11.495827,0.27865237,-2.562582,4.6544147,-7.511434,4.486645,-1.6972433,-5.2610765,-1.9698784,2.3214197,4.343938,-2.7429872,1.9408835,0.60495543,4.987274,0.12809578,4.040289,4.7588243,-6.460379,-0.7896918,-0.5351953,-4.6964636,-0.20464948,-1.4196415,-2.2177851,-0.38403553,-0.27407998,-2.8549948,0.2884208,3.2804441,-2.5852673,1.8494477,-5.1191254,-5.4374638,4.759144,-3.511301,-5.1734915,8.514539,-1.7835495,3.64316,-3.2719314,1.1079134,-0.075387,-2.3700886,8.740985,-1.4889233,4.0661473,-0.203886,10.412752,6.223237,-3.6557162,0.9847381,0.04041449,-2.162431,-6.1605115,-1.2545359,-0.36389387,-3.3276172,-1.2462761,-1.2133917,2.1094906,-0.24506617,-8.193177,-0.13368714,-0.7393795,-0.18599647,-0.6348437,4.479024,0.25413355,3.690465,1.6842417,8.25422,6.5758486,6.4967194,-1.8022771,6.7939568,-4.004476,8.317816,-6.642441,4.407694,-4.0532165,3.9788864,5.2568836,-3.675305,1.4336181,3.5650823,-7.6430626,-4.62685,3.8872335,1.7175221,-4.3927784,-1.7892498,-6.6987205,1.5662977,-3.1858423,4.0424304,-0.1574408,-2.1669087,-7.618962,-1.073532,-6.6333942,1.6733129,0.49450102,-1.6302428,5.4025016,3.8607504,-8.496869,7.7072444,0.2912028,-1.4737154,6.169897,-10.311475,-3.6778638,2.382863,3.0099802,-11.658044,6.333336,3.0333338,1.4233845,-7.565886,5.648121,-1.4214483,-2.7960036,11.942243,-9.680846,2.16901,3.6439881,-1.1776327,9.220093,-0.33404863,-6.8856688,-1.9813142,1.6551598,1.4093232,-5.8437824,2.5149245,6.6706405,-2.0164735,-1.9365418,-0.74695295,-7.0772867,-0.99237406,1.4120759,-2.7567835,5.1073065,-0.8843189,-5.0395703,-6.701078,-6.118073,-2.1256804,5.2071047,-4.070633,-0.66737777,-3.8455632,0.598343,-1.2826474,10.219717,1.7757916,0.8573369,-9.40828,-8.951048,-7.4061813,-4.4249687,-9.884931,2.2181492
