,ID,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_OPENEYE_CAN_SMILES,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3_AA,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099,mol2vec-100,mol2vec-101,mol2vec-102,mol2vec-103,mol2vec-104,mol2vec-105,mol2vec-106,mol2vec-107,mol2vec-108,mol2vec-109,mol2vec-110,mol2vec-111,mol2vec-112,mol2vec-113,mol2vec-114,mol2vec-115,mol2vec-116,mol2vec-117,mol2vec-118,mol2vec-119,mol2vec-120,mol2vec-121,mol2vec-122,mol2vec-123,mol2vec-124,mol2vec-125,mol2vec-126,mol2vec-127,mol2vec-128,mol2vec-129,mol2vec-130,mol2vec-131,mol2vec-132,mol2vec-133,mol2vec-134,mol2vec-135,mol2vec-136,mol2vec-137,mol2vec-138,mol2vec-139,mol2vec-140,mol2vec-141,mol2vec-142,mol2vec-143,mol2vec-144,mol2vec-145,mol2vec-146,mol2vec-147,mol2vec-148,mol2vec-149,mol2vec-150,mol2vec-151,mol2vec-152,mol2vec-153,mol2vec-154,mol2vec-155,mol2vec-156,mol2vec-157,mol2vec-158,mol2vec-159,mol2vec-160,mol2vec-161,mol2vec-162,mol2vec-163,mol2vec-164,mol2vec-165,mol2vec-166,mol2vec-167,mol2vec-168,mol2vec-169,mol2vec-170,mol2vec-171,mol2vec-172,mol2vec-173,mol2vec-174,mol2vec-175,mol2vec-176,mol2vec-177,mol2vec-178,mol2vec-179,mol2vec-180,mol2vec-181,mol2vec-182,mol2vec-183,mol2vec-184,mol2vec-185,mol2vec-186,mol2vec-187,mol2vec-188,mol2vec-189,mol2vec-190,mol2vec-191,mol2vec-192,mol2vec-193,mol2vec-194,mol2vec-195,mol2vec-196,mol2vec-197,mol2vec-198,mol2vec-199,mol2vec-200,mol2vec-201,mol2vec-202,mol2vec-203,mol2vec-204,mol2vec-205,mol2vec-206,mol2vec-207,mol2vec-208,mol2vec-209,mol2vec-210,mol2vec-211,mol2vec-212,mol2vec-213,mol2vec-214,mol2vec-215,mol2vec-216,mol2vec-217,mol2vec-218,mol2vec-219,mol2vec-220,mol2vec-221,mol2vec-222,mol2vec-223,mol2vec-224,mol2vec-225,mol2vec-226,mol2vec-227,mol2vec-228,mol2vec-229,mol2vec-230,mol2vec-231,mol2vec-232,mol2vec-233,mol2vec-234,mol2vec-235,mol2vec-236,mol2vec-237,mol2vec-238,mol2vec-239,mol2vec-240,mol2vec-241,mol2vec-242,mol2vec-243,mol2vec-244,mol2vec-245,mol2vec-246,mol2vec-247,mol2vec-248,mol2vec-249,mol2vec-250,mol2vec-251,mol2vec-252,mol2vec-253,mol2vec-254,mol2vec-255,mol2vec-256,mol2vec-257,mol2vec-258,mol2vec-259,mol2vec-260,mol2vec-261,mol2vec-262,mol2vec-263,mol2vec-264,mol2vec-265,mol2vec-266,mol2vec-267,mol2vec-268,mol2vec-269,mol2vec-270,mol2vec-271,mol2vec-272,mol2vec-273,mol2vec-274,mol2vec-275,mol2vec-276,mol2vec-277,mol2vec-278,mol2vec-279,mol2vec-280,mol2vec-281,mol2vec-282,mol2vec-283,mol2vec-284,mol2vec-285,mol2vec-286,mol2vec-287,mol2vec-288,mol2vec-289,mol2vec-290,mol2vec-291,mol2vec-292,mol2vec-293,mol2vec-294,mol2vec-295,mol2vec-296,mol2vec-297,mol2vec-298,mol2vec-299
0,98888,0,0,0,0,70.7,3,2,5,AAADccBjAAAAAAAAAAAAAAAAFgAAAAAAAAAAAAAAAAAAAAAAAAAAHAAQAAAAAADBAAQAAAPAAAAAAAAAAAAAAAAAAAAAAIAIAAAAQAAAAAAQAAAAEACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,41.1,1,1,98888,"1
5
255",129.126598,9,0,"N'-[2-(1-aziridinyl)ethyl]ethane-1,2-diamine","InChI=1S/C6H15N3/c7-1-2-8-3-4-9-5-6-9/h8H,1-7H2",XJNAQZHMIAKQOK-UHFFFAOYSA-N,"N'-[2-(aziridin-1-yl)ethyl]ethane-1,2-diamine","<I>N</I>&apos;-[2-(aziridin-1-yl)ethyl]ethane-1,2-diamine","N'-[2-(aziridin-1-yl)ethyl]ethane-1,2-diamine","N'-[2-(aziridin-1-yl)ethyl]ethane-1,2-diamine",2-aminoethyl(2-ethyleniminoethyl)amine,C6H15N3,129.2,129.126598,C1CN1CCNCCN,C1CN1CCNCCN,0,-1.3,NCCNCCN1CC1,0.43870324,-2.610365,0.89765376,0.79671395,2.4454541,0.7091189,-4.709922,-0.17689104,1.2580192,-1.7551548,0.7446582,2.2070155,-2.007802,2.7034993,-4.2509604,0.17373344,2.4368474,-5.0007014,-3.1559224,3.100493,-0.16467537,0.3538572,3.6478515,3.630801,-2.4493449,-1.4765768,-3.6245875,-5.650437,-0.28804806,-1.3823036,0.79703116,-2.530977,-1.2532978,-1.2963713,1.7963462,-0.114142284,-2.481028,1.3395629,3.2744653,4.07372,0.350541,0.31404912,-1.1580125,-2.02861,-1.9088356,-0.108146615,1.314555,3.4559753,-2.0046365,3.0446482,1.2890286,-3.709939,0.59993184,-2.3151371,-3.880721,-2.5379326,-0.3556895,1.4172143,-1.1932282,0.7412771,0.3604693,-2.7289088,-1.156229,1.0609049,-5.22663,-1.8167688,1.131288,-0.1463883,-2.6790378,-2.4084404,0.48108864,1.2768861,2.108235,-4.206792,0.46591228,2.4659634,-3.8178768,-0.10287934,2.4930675,1.440422,3.7729383,1.1153133,0.9226322,-5.9994154,1.8094583,-0.5206421,-1.4683833,3.2866225,0.16917554,-1.4898767,2.8779764,1.427005,0.68885565,0.9070998,1.0760151,-1.1076546,1.1106988,0.69575155,2.439677,1.0376835,0.35149336,-2.3166654,-3.2477403,-1.9381117,1.3249737,-2.1373527,-2.8250782,0.60112,-2.2908192,-4.15429,-2.8724215,2.7105403,-0.054522276,-2.4683497,0.4967031,-1.6889572,1.1273309,1.9061633,1.2671237,2.2451653,-3.366136,0.4398952,-1.1409854,2.8119786,0.3638025,-3.7253804,-3.7447004,-1.3161707,-1.6150457,0.50854695,-0.052531593,2.21577,3.3938234,3.9125147,1.2500607,3.529971,0.35382652,-1.9625201,3.024402,-1.2101074,2.138903,-0.14769632,-1.1862408,0.963298,1.7544035,-1.2645899,1.3764149,-0.021208137,0.27747142,5.01215,1.248079,1.673565,0.27172488,-1.0258906,-1.6967062,1.8351226,-1.6755936,-2.582716,0.4012173,-1.5125945,-0.43930957,0.77066445,-1.343252,-0.40008408,0.5964594,-1.5129343,1.3448155,-0.671352,0.1397469,4.2683115,-3.2262502,-0.97965443,6.238844,-2.0070932,1.8778194,0.67250496,2.4253283,-1.0023961,-2.2927856,5.315808,-2.000908,5.889795,-1.2313526,4.2645316,0.57978857,-2.0933332,-2.422785,0.44536823,-2.5712993,0.39768168,1.2219373,-0.8059061,-2.3308592,-1.6835788,1.3385028,0.96217513,0.2525717,-3.3658445,-1.3441845,-0.10442595,3.1461065,-0.0020000627,1.6037604,1.2339395,-1.7696525,0.36880523,3.7186954,3.603479,1.7897792,-1.1943231,3.6637506,-1.9055209,4.5384073,-2.178444,0.9031316,-2.0555947,2.0228965,0.82448804,-0.6253531,1.7695134,-0.32471862,-1.9293778,-1.5124557,0.8317346,2.9735112,-0.56997275,-0.06346448,-0.33351082,1.9706008,-2.1713166,0.7118387,2.6710615,-1.1494112,-1.7527097,0.62157977,-2.1924884,-2.7762952,0.17827745,-0.12644875,2.8715472,3.0890017,-3.9403577,2.6695983,-0.5000248,-1.1077602,2.682275,-5.9101896,-3.2234235,-0.19543548,-0.23436075,-5.320128,0.575327,1.0987829,-1.6527356,-3.1634152,0.47611588,-0.14545453,-3.341412,3.352846,-3.728713,-1.8000679,1.7403951,1.8568851,3.9723961,1.5854567,-3.994863,-3.095627,-0.7332839,3.0435133,-2.5333757,-1.2713943,-0.466506,-1.2913568,-0.2697105,-2.4551888,-2.47714,1.3695908,-0.509259,-0.9953593,0.8860847,-1.2007133,-2.0334153,-4.052948,-2.346693,0.12844247,0.52090293,0.81187576,0.10990301,-0.38863814,-1.0555272,0.8572133,3.9443254,2.3801181,0.49803922,-4.583952,0.036167055,-1.1582956,-4.0240326,-4.054891,-2.48429
